counter,time,sopr max rate,sopr aver rate,prefecber,esnrmin,esnrmax,esnraver
1772,17:42:35,727.4,129,3.16E-04,17.44,17.46,17.44
1773,17:42:36,727.4,101,3.09E-04,17.46,17.46,17.46
1776,17:42:37,727.4,143.7,3.09E-04,17.45,17.47,17.46
1777,17:42:38,727.4,99.2,3.09E-04,17.47,17.47,17.47
1780,17:42:40,727.4,135.4,3.02E-04,17.47,17.48,17.47
1784,17:42:43,727.4,115.4,3.24E-04,17.44,17.48,17.45
1785,17:42:43,727.4,139.2,3.31E-04,17.42,17.44,17.42
1788,17:42:45,727.4,120.6,3.24E-04,17.42,17.44,17.43
1794,17:42:49,727.4,130,3.24E-04,17.44,17.47,17.45
1796,17:42:50,727.4,104.2,3.16E-04,17.44,17.46,17.45
1798,17:42:52,727.4,130.2,3.09E-04,17.46,17.46,17.46
1799,17:42:52,727.4,112.2,3.02E-04,17.46,17.48,17.47
1802,17:42:54,727.4,101.3,3.09E-04,17.46,17.48,17.46
1804,17:42:56,727.4,122.6,3.09E-04,17.46,17.47,17.46
1805,17:42:57,727.4,132,3.09E-04,17.46,17.46,17.46
1806,17:42:57,727.4,122.8,3.09E-04,17.46,17.47,17.46
1808,17:42:59,727.4,105.8,3.09E-04,17.47,17.48,17.47
1811,17:43:01,727.4,128.8,3.02E-04,17.47,17.48,17.47
1812,17:43:01,727.4,88.8,2.95E-04,17.48,17.49,17.48
1813,17:43:02,727.4,107,3.02E-04,17.47,17.49,17.47
1816,17:43:04,727.4,107.2,3.09E-04,17.46,17.47,17.46
1818,17:43:05,727.4,127.2,3.09E-04,17.47,17.47,17.47
1819,17:43:06,727.4,108.4,3.09E-04,17.47,17.47,17.47
1822,17:43:08,727.4,141.1,3.09E-04,17.47,17.48,17.47
1826,17:43:11,727.4,107.8,3.09E-04,17.47,17.48,17.47
1827,17:43:12,727.4,156.6,3.09E-04,17.47,17.47,17.47
1830,17:43:13,727.4,110.6,3.09E-04,17.46,17.47,17.46
1831,17:43:14,727.4,109.8,3.02E-04,17.46,17.49,17.47
1834,17:43:16,727.4,106.5,2.95E-04,17.49,17.5,17.49
1838,17:43:19,727.4,136,3.09E-04,17.46,17.5,17.47
1839,17:43:19,727.4,110.6,3.09E-04,17.46,17.46,17.46
1841,17:43:21,727.4,128.6,3.09E-04,17.45,17.46,17.45
1842,17:43:22,727.4,133.6,3.09E-04,17.46,17.46,17.46
1845,17:43:24,727.4,126.2,3.31E-04,17.41,17.46,17.43
1846,17:43:24,727.4,110.2,3.16E-04,17.41,17.46,17.44
1856,17:43:30,727.4,119.8,3.02E-04,17.43,17.48,17.45
1860,17:43:33,727.4,112.2,3.24E-04,17.43,17.48,17.44
1861,17:43:33,727.4,104.4,3.24E-04,17.43,17.44,17.43
1864,17:43:35,727.4,96.2,3.16E-04,17.44,17.45,17.44
1866,17:43:37,727.4,115.4,3.24E-04,17.44,17.45,17.44
1868,17:43:38,727.4,88.6,3.24E-04,17.44,17.44,17.44
1869,17:43:39,727.4,104.2,3.24E-04,17.44,17.44,17.44
1871,17:43:40,72.2,72.2,3.16E-04,17.44,17.44,17.44
1873,17:43:42,727.4,122,3.31E-04,17.42,17.44,17.42
1875,17:43:43,727.4,118,3.16E-04,17.42,17.46,17.43
1876,17:43:44,727.4,94,3.16E-04,17.46,17.46,17.46
1879,17:43:46,727.4,94.8,3.31E-04,17.41,17.46,17.43
1882,17:43:48,727.4,120.8,3.09E-04,17.41,17.47,17.44
1885,17:43:49,727.4,131.4,3.24E-04,17.44,17.47,17.44
1886,17:43:50,727.4,158,3.31E-04,17.42,17.44,17.42
1888,17:43:53,727.4,128.6,3.31E-04,17.42,17.42,17.42
1889,17:43:53,727.4,149.2,3.16E-04,17.42,17.45,17.44
1890,17:43:54,727.4,98.6,3.31E-04,17.42,17.45,17.43
1892,17:43:56,727.4,121.4,3.47E-04,17.39,17.42,17.4
1893,17:43:56,727.4,124,3.31E-04,17.39,17.43,17.41
1896,17:43:58,727.4,113.4,3.39E-04,17.4,17.43,17.41
1897,17:43:59,727.4,111.6,3.39E-04,17.4,17.4,17.4
1899,17:44:01,727.4,128.4,3.47E-04,17.39,17.4,17.39
1902,17:44:03,727.4,116.4,3.16E-04,17.39,17.46,17.44
1903,17:44:03,727.4,108.4,3.24E-04,17.44,17.46,17.44
1905,17:44:05,727.4,137.8,3.16E-04,17.44,17.45,17.44
1906,17:44:05,727.4,127.2,3.24E-04,17.43,17.45,17.43
1909,17:44:07,727.4,87.9,3.31E-04,17.42,17.45,17.42
1910,17:44:08,727.4,99.6,3.24E-04,17.42,17.43,17.42
1912,17:44:10,727.4,95.6,3.39E-04,17.41,17.43,17.41
1913,17:44:10,727.4,122.6,3.24E-04,17.41,17.43,17.42
1916,17:44:12,727.4,158.5,3.16E-04,17.43,17.45,17.44
1917,17:44:13,727.4,111.6,3.16E-04,17.45,17.45,17.45
1919,17:44:15,727.4,130.8,3.24E-04,17.44,17.45,17.44
1922,17:44:16,727.4,106.1,3.16E-04,17.44,17.46,17.45
1923,17:44:17,727.4,137.4,3.24E-04,17.44,17.46,17.44
1925,17:44:19,727.4,117.8,3.24E-04,17.43,17.44,17.43
1926,17:44:19,727.4,135.2,3.24E-04,17.43,17.44,17.43
1929,17:44:21,727.4,110.3,3.31E-04,17.41,17.44,17.41
1930,17:44:22,727.4,113.8,3.31E-04,17.41,17.43,17.42
1932,17:44:24,727.4,119.6,3.16E-04,17.43,17.45,17.44
1933,17:44:26,727.4,89,3.16E-04,17.44,17.44,17.44
1934,17:44:26,727.4,123.6,3.31E-04,17.41,17.44,17.42
1940,17:44:30,727.4,128.4,3.16E-04,17.41,17.45,17.43
1941,17:44:31,727.4,104.6,3.16E-04,17.44,17.44,17.44
1942,17:44:32,727.4,118,3.16E-04,17.44,17.45,17.44
1944,17:44:33,727.4,114.4,3.16E-04,17.45,17.46,17.45
1948,17:44:36,727.4,118.8,3.09E-04,17.46,17.48,17.47
1949,17:44:36,727.4,123.8,3.09E-04,17.46,17.48,17.46
1952,17:44:38,727.4,81.8,3.02E-04,17.45,17.48,17.47
1954,17:44:40,727.4,145,3.09E-04,17.46,17.48,17.46
1955,17:44:41,727.4,150.8,3.09E-04,17.46,17.46,17.46
1956,17:44:41,727.4,126,3.09E-04,17.46,17.47,17.46
1959,17:44:44,727.4,110.9,3.24E-04,17.44,17.47,17.44
1960,17:44:44,727.4,118.6,3.16E-04,17.44,17.46,17.45
1962,17:44:46,727.4,115.6,3.16E-04,17.45,17.46,17.45
1968,17:44:49,727.4,117.1,3.24E-04,17.44,17.47,17.44
1970,17:44:51,727.4,96,3.09E-04,17.44,17.47,17.45
1973,17:44:53,727.4,130.5,3.16E-04,17.46,17.47,17.46
1974,17:44:53,727.4,117.6,3.02E-04,17.46,17.49,17.47
1977,17:44:55,727.4,147.6,3.24E-04,17.44,17.49,17.45
1981,17:44:58,727.4,114.4,3.09E-04,17.44,17.47,17.46
1982,17:44:59,727.4,140.8,3.16E-04,17.45,17.47,17.45
1985,17:45:00,123.2,100.1,3.24E-04,17.44,17.45,17.44
1986,17:45:01,727.4,138,3.16E-04,17.44,17.45,17.44
1988,17:45:03,727.4,135.8,3.09E-04,17.45,17.47,17.46
1989,17:45:04,727.4,123.4,3.09E-04,17.46,17.46,17.46
1992,17:45:05,727.4,101,3.24E-04,17.43,17.46,17.44
1993,17:45:06,727.4,95.8,3.16E-04,17.43,17.46,17.44
1995,17:45:08,727.4,111.4,3.09E-04,17.46,17.46,17.46
1997,17:45:09,727.4,121.8,3.24E-04,17.42,17.46,17.43
1999,17:45:10,727.4,101,3.16E-04,17.44,17.45,17.44
2001,17:45:12,727.4,109,3.24E-04,17.44,17.45,17.44
2002,17:45:13,727.4,139,3.24E-04,17.44,17.44,17.44
2005,17:45:15,727.4,108.4,3.24E-04,17.43,17.44,17.43
2006,17:45:15,727.4,134,3.16E-04,17.43,17.46,17.44
2008,17:45:17,727.4,103.8,3.16E-04,17.44,17.46,17.45
2009,17:45:18,727.4,103.6,3.16E-04,17.44,17.44,17.44
2012,17:45:19,727.4,114.8,3.16E-04,17.43,17.45,17.43
2013,17:45:20,727.4,128,3.16E-04,17.45,17.45,17.45
2016,17:45:22,727.4,135.5,3.24E-04,17.44,17.45,17.44
2018,17:45:24,727.4,115,3.02E-04,17.44,17.48,17.46
2019,17:45:25,727.4,103.2,3.02E-04,17.48,17.48,17.48
2021,17:45:29,727.4,121.6,3.09E-04,17.46,17.48,17.46
2022,17:45:30,727.4,112.6,3.16E-04,17.44,17.47,17.44
2024,17:45:31,727.4,110,3.16E-04,17.44,17.45,17.44
2026,17:45:32,727.4,99.6,3.24E-04,17.43,17.44,17.43
2028,17:45:34,727.4,110.8,3.16E-04,17.43,17.46,17.43
2029,17:45:35,727.4,100.6,3.16E-04,17.46,17.46,17.46
2032,17:45:36,727.4,121.2,3.31E-04,17.42,17.46,17.43
2033,17:45:37,727.4,133.2,3.16E-04,17.42,17.45,17.44
2036,17:45:39,727.4,100.1,3.16E-04,17.45,17.45,17.45
2038,17:45:41,727.4,98,3.16E-04,17.45,17.45,17.45
2039,17:45:41,727.4,112.2,3.24E-04,17.43,17.45,17.43
2041,17:45:43,727.4,121.4,3.24E-04,17.43,17.43,17.43
2042,17:45:44,727.4,97.4,3.24E-04,17.43,17.43,17.43
2045,17:45:45,727.4,129.8,3.31E-04,17.42,17.44,17.43
2050,17:45:48,727.4,121.8,3.24E-04,17.42,17.45,17.43
2052,17:45:50,727.4,89.2,3.24E-04,17.43,17.45,17.43
2053,17:45:51,727.4,108.8,3.31E-04,17.42,17.43,17.42
2054,17:45:51,727.4,146,3.31E-04,17.42,17.42,17.42
2057,17:45:53,727.4,122,3.16E-04,17.42,17.45,17.44
2059,17:45:55,727.4,130,3.31E-04,17.41,17.45,17.42
2060,17:45:55,727.4,89,3.24E-04,17.41,17.44,17.42
2063,17:45:57,727.4,112.6,3.09E-04,17.44,17.48,17.46
2067,17:46:00,727.4,126.6,3.09E-04,17.45,17.47,17.46
2068,17:46:01,727.4,152.8,3.09E-04,17.46,17.47,17.46
2071,17:46:03,727.4,128.5,3.02E-04,17.46,17.48,17.47
2072,17:46:03,727.4,136.8,3.16E-04,17.45,17.48,17.46
2074,17:46:05,727.4,120.8,3.09E-04,17.45,17.46,17.45
2075,17:46:06,727.4,111.8,3.09E-04,17.46,17.46,17.46
2078,17:46:07,727.4,98.4,3.16E-04,17.45,17.46,17.45
2079,17:46:08,727.4,135.4,3.09E-04,17.45,17.47,17.46
2082,17:46:10,727.4,112.9,3.16E-04,17.45,17.47,17.45
2084,17:46:12,727.4,133.4,3.09E-04,17.45,17.47,17.46
2086,17:46:13,727.4,113.8,3.16E-04,17.46,17.47,17.46
2087,17:46:14,727.4,128.6,3.16E-04,17.45,17.45,17.45
2090,17:46:16,727.4,127.2,3.16E-04,17.44,17.45,17.44
2091,17:46:16,727.4,107.8,3.16E-04,17.44,17.45,17.44
2093,17:46:18,727.4,127.8,3.31E-04,17.41,17.44,17.43
2094,17:46:19,727.4,81.6,3.31E-04,17.41,17.41,17.41
2097,17:46:21,727.4,117,3.24E-04,17.41,17.44,17.43
2098,17:46:21,727.4,114.6,3.24E-04,17.43,17.44,17.43
2101,17:46:23,727.4,100.1,3.24E-04,17.42,17.43,17.42
2103,17:46:25,727.4,115.8,3.16E-04,17.43,17.45,17.44
2110,17:46:30,727.4,119,3.09E-04,17.44,17.47,17.45
2111,17:46:30,727.4,118.4,3.09E-04,17.48,17.48,17.48
2114,17:46:32,119.8,82.7,3.24E-04,17.44,17.48,17.45
2116,17:46:34,727.4,108.4,3.16E-04,17.44,17.45,17.44
2118,17:46:35,727.4,118,3.24E-04,17.44,17.45,17.44
2119,17:46:36,727.4,93.2,3.24E-04,17.44,17.44,17.44
2122,17:46:38,727.4,121,3.24E-04,17.43,17.44,17.43
2123,17:46:39,727.4,105.4,3.24E-04,17.43,17.44,17.43
2125,17:46:40,727.4,109.4,3.09E-04,17.44,17.47,17.46
2126,17:46:41,727.4,109.8,3.09E-04,17.47,17.47,17.47
2129,17:46:43,727.4,137.2,3.09E-04,17.45,17.47,17.45
2130,17:46:43,727.4,106.2,3.09E-04,17.46,17.47,17.46
2133,17:46:45,727.4,118.2,3.16E-04,17.45,17.47,17.45
2134,17:46:46,727.4,133.4,3.16E-04,17.45,17.46,17.45
2139,17:46:49,727.4,119.4,3.24E-04,17.43,17.46,17.44
2141,17:46:51,727.4,120,3.39E-04,17.4,17.43,17.41
2142,17:46:51,727.4,116,3.24E-04,17.4,17.44,17.42
2145,17:46:53,727.4,131.7,3.09E-04,17.44,17.46,17.45
2149,17:46:56,60.4,60.4,3.16E-04,17.45,17.45,17.45
2150,17:46:57,727.4,140.2,3.24E-04,17.43,17.45,17.43
2152,17:46:58,727.4,128,3.02E-04,17.43,17.48,17.46
2153,17:46:59,727.4,110.2,3.02E-04,17.48,17.48,17.48
2154,17:47:00,727.4,145,3.09E-04,17.47,17.48,17.47
2156,17:47:01,727.4,106.8,3.09E-04,17.47,17.48,17.47
2160,17:47:03,727.4,113.2,3.09E-04,17.45,17.48,17.45
2161,17:47:04,727.4,109.6,3.09E-04,17.46,17.47,17.46
2163,17:47:06,727.4,128,3.02E-04,17.47,17.48,17.47
2166,17:47:08,727.4,139.1,3.02E-04,17.48,17.48,17.48
2167,17:47:08,727.4,124.2,3.09E-04,17.47,17.48,17.47
2169,17:47:10,727.4,114.4,3.09E-04,17.46,17.47,17.46
2170,17:47:11,727.4,92.4,3.09E-04,17.47,17.47,17.47
2173,17:47:12,727.4,126.8,3.09E-04,17.47,17.49,17.47
2174,17:47:13,727.4,111.4,3.09E-04,17.46,17.47,17.46
2177,17:47:15,727.4,129.3,3.09E-04,17.46,17.47,17.46
2181,17:47:18,727.4,116.8,3.16E-04,17.46,17.47,17.46
2182,17:47:18,727.4,128.2,3.16E-04,17.45,17.47,17.45
2183,17:47:19,727.4,119.2,3.02E-04,17.45,17.48,17.46
2187,17:47:22,727.4,108.2,3.16E-04,17.45,17.49,17.47
2188,17:47:22,727.4,116.8,3.24E-04,17.44,17.45,17.44
2190,17:47:24,727.4,131.9,3.16E-04,17.44,17.46,17.45
2192,17:47:26,727.4,112.8,3.09E-04,17.43,17.47,17.44
2197,17:47:29,727.4,130.8,3.09E-04,17.46,17.47,17.46
2198,19:00:47,715.6,114,4.47E-04,17.14,17.25,17.19
2199,19:00:48,715.6,97.2,4.27E-04,17.21,17.22,17.21
2202,19:00:50,715.6,98.8,4.27E-04,17.22,17.22,17.22
2203,19:00:51,715.6,132,4.27E-04,17.22,17.24,17.22
2205,19:00:52,715.6,122,4.27E-04,17.23,17.24,17.23
2206,19:00:53,715.6,135.2,4.27E-04,17.21,17.23,17.21
2209,19:00:55,715.6,122.4,4.37E-04,17.21,17.22,17.21
2210,19:00:56,715.6,117,4.37E-04,17.22,17.22,17.22
2213,19:00:58,715.6,98.5,4.27E-04,17.21,17.23,17.21
2214,19:00:59,715.6,130.6,4.47E-04,17.2,17.21,17.2
2217,19:01:00,715.6,119,4.37E-04,17.2,17.22,17.2
2221,19:01:03,715.6,112.6,4.47E-04,17.2,17.22,17.2
2222,19:01:04,715.6,138.6,4.37E-04,17.21,17.22,17.21
2225,19:01:06,715.6,93.3,4.47E-04,17.2,17.22,17.2
2229,19:01:08,715.6,99.2,4.37E-04,17.21,17.24,17.22
2230,19:01:09,715.6,98.2,4.37E-04,17.21,17.21,17.21
2231,19:01:10,715.6,100,4.27E-04,17.21,17.24,17.21
2234,19:01:12,715.6,123.6,4.27E-04,17.22,17.24,17.23
2236,19:01:13,715.6,108.8,4.37E-04,17.22,17.22,17.22
2238,19:01:14,715.6,104.6,4.37E-04,17.22,17.23,17.22
2239,19:01:15,715.6,134.6,4.37E-04,17.22,17.23,17.22
2242,19:01:17,715.6,131.4,4.47E-04,17.19,17.22,17.2
2243,19:01:18,715.6,126.8,4.57E-04,17.19,17.19,17.19
2244,19:01:19,715.6,109,4.37E-04,17.19,17.21,17.2
2251,19:01:24,715.6,107.8,4.37E-04,17.2,17.22,17.2
2253,19:01:25,715.6,121.8,4.47E-04,17.2,17.21,17.2
2254,19:01:26,715.6,116,4.47E-04,17.18,17.21,17.2
2256,19:01:27,715.6,101,4.57E-04,17.18,17.19,17.18
2258,19:01:28,273.8,273.8,4.47E-04,17.21,17.21,17.21
2260,19:01:30,715.6,103.8,4.57E-04,17.18,17.19,17.18
2261,19:01:31,715.6,101.6,4.47E-04,17.19,17.2,17.19
2264,19:01:33,715.6,124,4.27E-04,17.2,17.22,17.21
2268,19:01:35,715.6,108,4.37E-04,17.19,17.22,17.2
2269,19:01:36,715.6,98.8,4.57E-04,17.18,17.2,17.19
2272,19:01:38,715.6,118.4,4.47E-04,17.18,17.2,17.19
2274,19:01:39,715.6,107.6,4.47E-04,17.2,17.2,17.2
2283,19:01:44,715.6,119.8,4.47E-04,17.2,17.23,17.21
2284,19:01:45,715.6,140.2,4.47E-04,17.2,17.21,17.2
2286,19:01:46,110.2,110.2,4.37E-04,17.21,17.21,17.21
2288,19:01:48,715.6,118.6,4.47E-04,17.18,17.21,17.2
2290,19:01:49,715.6,112.2,4.57E-04,17.18,17.18,17.18
2291,19:01:50,715.6,95.2,4.57E-04,17.18,17.18,17.18
2294,19:01:52,715.6,108,4.57E-04,17.15,17.19,17.18
2295,19:01:53,715.6,106,4.79E-04,17.14,17.15,17.14
2298,19:01:55,715.6,113.6,4.68E-04,17.14,17.18,17.15
2302,19:01:57,715.6,106,4.57E-04,17.17,17.19,17.17
2303,19:01:58,715.6,129.2,4.47E-04,17.19,17.19,17.19
2306,19:02:00,715.6,116.7,4.37E-04,17.19,17.22,17.2
2307,19:02:01,715.6,120.8,4.27E-04,17.22,17.23,17.22
2309,19:02:02,715.6,115,4.57E-04,17.18,17.23,17.2
2310,19:02:03,715.6,110,4.57E-04,17.18,17.19,17.18
2313,19:02:05,715.6,103.4,4.47E-04,17.19,17.2,17.19
2315,19:02:06,715.6,134.2,4.37E-04,17.2,17.21,17.2
2316,19:02:07,715.6,113.6,4.37E-04,17.21,17.22,17.21
2319,19:02:09,715.6,100.1,4.37E-04,17.19,17.22,17.2
2321,19:02:10,715.6,127.8,4.47E-04,17.19,17.19,17.19
2323,19:02:11,715.6,108.2,4.68E-04,17.18,17.19,17.18
2324,19:02:12,715.6,98.2,4.68E-04,17.18,17.18,17.18
2326,19:02:14,715.6,120.4,4.47E-04,17.18,17.2,17.18
2328,19:02:15,715.6,114.6,4.57E-04,17.18,17.2,17.19
2330,19:02:16,715.6,113.4,4.37E-04,17.18,17.19,17.18
2334,19:02:19,715.6,127.8,4.27E-04,17.21,17.23,17.21
2336,19:02:21,715.6,115.2,4.47E-04,17.18,17.2,17.19
2339,19:02:23,164.2,164.2,4.47E-04,17.17,17.21,17.17
2341,19:02:24,715.6,124.2,4.47E-04,17.2,17.21,17.2
2344,19:02:26,715.6,116.2,4.57E-04,17.18,17.2,17.18
2347,19:02:28,715.6,108.6,4.37E-04,17.19,17.21,17.2
2348,19:02:29,715.6,104,4.47E-04,17.2,17.2,17.2
2351,19:02:31,715.6,95.6,4.37E-04,17.2,17.22,17.2
2353,19:02:32,715.6,109.2,4.37E-04,17.2,17.21,17.2
2355,19:02:33,715.6,101,4.37E-04,17.21,17.21,17.21
2359,19:02:36,715.6,115.8,4.47E-04,17.2,17.22,17.2
2360,19:02:37,715.6,114.4,4.37E-04,17.2,17.23,17.2
2362,19:02:38,715.6,115.6,4.17E-04,17.23,17.25,17.24
2363,19:02:39,715.6,77.6,4.17E-04,17.24,17.25,17.24
2373,19:02:45,715.6,107.7,4.47E-04,17.18,17.24,17.2
2375,19:02:46,715.6,102.8,4.37E-04,17.19,17.23,17.19
2377,19:02:47,715.6,116,4.27E-04,17.21,17.24,17.22
2381,19:02:50,715.6,123.8,4.47E-04,17.2,17.21,17.2
2382,19:02:51,715.6,121.2,4.37E-04,17.2,17.22,17.2
2385,19:02:53,715.6,108.3,4.27E-04,17.22,17.23,17.22
2387,19:02:54,715.6,91.8,4.37E-04,17.21,17.23,17.22
2389,19:02:55,715.6,110.8,4.27E-04,17.21,17.23,17.21
2393,19:02:58,715.6,126.4,4.57E-04,17.19,17.23,17.21
2394,19:02:59,715.6,109.4,4.47E-04,17.19,17.2,17.19
2397,19:03:01,715.6,108.8,4.37E-04,17.2,17.22,17.21
2401,19:03:03,715.6,113.2,4.37E-04,17.2,17.22,17.21
2402,19:03:04,715.6,104.8,4.37E-04,17.2,17.22,17.2
2405,19:03:06,715.6,108.5,4.27E-04,17.22,17.23,17.22
2406,19:03:07,715.6,129,4.27E-04,17.21,17.23,17.22
2408,19:03:08,715.6,124.2,4.47E-04,17.18,17.21,17.19
2409,19:03:09,715.6,137.8,4.47E-04,17.18,17.23,17.2
2412,19:03:11,715.6,104.6,4.27E-04,17.22,17.24,17.23
2413,19:03:12,715.6,109.8,4.37E-04,17.22,17.23,17.22
2416,19:03:13,715.6,131.2,4.27E-04,17.22,17.23,17.22
2417,19:03:14,715.6,128.8,4.27E-04,17.22,17.23,17.22
2420,19:03:16,715.6,118,4.27E-04,17.22,17.23,17.22
2421,19:03:17,715.6,124.8,4.37E-04,17.2,17.22,17.21
2422,19:03:18,715.6,120.8,4.27E-04,17.2,17.24,17.21
2424,19:03:20,715.6,106.2,4.17E-04,17.24,17.24,17.24
2426,19:03:23,61.8,61.8,4.17E-04,17.26,17.26,17.26
2430,19:03:26,715.6,111.2,4.07E-04,17.25,17.27,17.26
2431,19:03:27,715.6,110.4,4.17E-04,17.25,17.25,17.25
2434,19:03:29,715.6,123,4.07E-04,17.25,17.27,17.25
2435,19:03:30,715.6,119.6,4.17E-04,17.23,17.27,17.26
2438,19:03:31,715.6,122.6,4.37E-04,17.21,17.23,17.21
2439,19:03:32,715.6,82.4,4.37E-04,17.24,17.24,17.24
2440,19:03:33,715.6,117,4.27E-04,17.22,17.24,17.23
2442,19:03:35,106.8,106.8,4.37E-04,17.21,17.22,17.21
2445,19:03:37,715.6,100.2,4.27E-04,17.22,17.23,17.22
2446,19:03:38,715.6,114.2,4.27E-04,17.23,17.23,17.23
2447,19:03:40,715.6,100.2,4.17E-04,17.24,17.25,17.24
2458,19:03:46,715.6,82.6,4.17E-04,17.24,17.25,17.24
2459,19:03:47,715.6,103.8,4.07E-04,17.25,17.25,17.25
2461,19:03:48,715.6,114.6,4.27E-04,17.24,17.25,17.24
2462,19:03:49,715.6,116,4.27E-04,17.24,17.24,17.24
2465,19:03:51,715.6,99.4,4.37E-04,17.22,17.24,17.23
2466,19:03:52,715.6,99.8,4.27E-04,17.22,17.24,17.22
2469,19:03:54,715.6,129.5,4.37E-04,17.22,17.24,17.22
2470,19:03:55,715.6,119.8,4.27E-04,17.22,17.22,17.22
2472,19:03:56,715.6,124.8,4.17E-04,17.22,17.25,17.23
2473,19:03:57,715.6,122.6,4.17E-04,17.21,17.25,17.23
2476,19:03:59,715.6,102.2,4.47E-04,17.2,17.21,17.2
2478,19:04:00,715.6,89.4,4.47E-04,17.2,17.21,17.2
2480,19:04:01,715.6,125.4,4.27E-04,17.2,17.21,17.2
2484,19:04:04,715.6,104,4.47E-04,17.2,17.23,17.21
2485,19:04:05,715.6,106.4,4.27E-04,17.22,17.24,17.22
2488,19:04:07,715.6,110.2,4.37E-04,17.2,17.24,17.21
2490,19:04:08,715.6,100.4,4.37E-04,17.2,17.21,17.2
2491,19:04:09,715.6,124.6,4.37E-04,17.2,17.21,17.2
2494,19:04:11,715.6,109.5,4.37E-04,17.19,17.21,17.2
2498,19:04:13,113.4,113.4,4.47E-04,17.18,17.2,17.19
2499,19:04:14,715.6,113.4,4.57E-04,17.18,17.19,17.18
2502,19:04:16,715.6,109.9,4.27E-04,17.19,17.24,17.22
2503,19:04:17,715.6,102.6,4.27E-04,17.23,17.24,17.23
2504,19:04:18,715.6,133.8,4.17E-04,17.23,17.24,17.23
2506,19:04:21,715.6,116.2,4.27E-04,17.23,17.25,17.23
2514,19:04:25,52.8,52.8,4.47E-04,17.21,17.24,17.23
2516,19:04:27,715.6,113.2,4.47E-04,17.2,17.2,17.2
2519,19:04:29,86.4,86.4,4.37E-04,17.21,17.22,17.21
2523,19:04:31,715.6,114.6,4.47E-04,17.19,17.21,17.19
2524,19:04:32,715.6,133.4,4.37E-04,17.2,17.21,17.2
2527,19:04:34,715.6,127.4,4.47E-04,17.19,17.21,17.19
2528,19:04:35,715.6,106.8,4.47E-04,17.18,17.19,17.18
2530,19:04:36,715.6,109.4,4.47E-04,17.18,17.19,17.18
2531,19:04:37,715.6,118.2,4.47E-04,17.19,17.22,17.2
2533,19:04:39,715.6,111.6,4.47E-04,17.17,17.23,17.22
2534,19:04:40,715.6,148.8,4.57E-04,17.17,17.19,17.17
2543,19:04:45,715.6,112.8,4.27E-04,17.19,17.23,17.21
2544,19:04:46,715.6,122.6,4.27E-04,17.23,17.25,17.23
2547,19:04:48,715.6,93.1,4.27E-04,17.22,17.25,17.23
2548,19:04:49,715.6,114.6,4.37E-04,17.2,17.22,17.21
2549,19:04:50,715.6,117.6,4.37E-04,17.2,17.21,17.2
2551,19:04:51,715.6,119.4,4.37E-04,17.21,17.22,17.21
2554,19:04:53,715.6,94.1,4.37E-04,17.21,17.22,17.21
2555,19:04:54,715.6,128.6,4.27E-04,17.22,17.22,17.22
2558,19:04:56,715.6,119.5,4.27E-04,17.22,17.23,17.22
2562,19:04:58,715.6,123.2,4.37E-04,17.22,17.22,17.22
2563,19:04:59,715.6,111.8,4.37E-04,17.22,17.22,17.22
2566,19:05:01,715.6,103.2,4.37E-04,17.21,17.23,17.22
2567,19:05:02,715.6,138.2,4.17E-04,17.23,17.23,17.23
2570,19:05:03,715.6,115.4,4.27E-04,17.23,17.23,17.23
2574,19:05:06,715.6,114.4,4.27E-04,17.23,17.24,17.23
2575,19:05:07,715.6,125.6,4.17E-04,17.24,17.24,17.24
2577,19:05:08,715.6,114.2,4.37E-04,17.22,17.24,17.23
2578,19:05:09,715.6,145.4,4.37E-04,17.22,17.23,17.22
2581,19:05:11,715.6,118.4,4.37E-04,17.21,17.23,17.22
2582,19:05:12,715.6,97.2,4.27E-04,17.21,17.22,17.21
2585,19:05:14,715.6,120.6,4.37E-04,17.21,17.23,17.21
2587,19:05:15,715.6,99.6,4.27E-04,17.23,17.23,17.23
2589,19:05:16,715.6,127,4.37E-04,17.22,17.23,17.22
2591,19:05:18,715.6,108.6,4.27E-04,17.2,17.22,17.21
2593,19:05:20,715.6,135.2,4.37E-04,17.22,17.22,17.22
2599,19:05:23,715.6,101.2,4.37E-04,17.21,17.22,17.21
2602,19:05:25,715.6,120.2,4.47E-04,17.2,17.21,17.2
2606,19:05:28,715.6,126.4,4.47E-04,17.19,17.2,17.19
2607,19:05:29,715.6,114.4,4.47E-04,17.2,17.2,17.2
2610,19:05:31,715.6,89.7,4.47E-04,17.19,17.2,17.19
2614,19:05:33,715.6,113.8,4.27E-04,17.19,17.23,17.2
2615,19:05:34,715.6,103.6,4.27E-04,17.22,17.23,17.22
2617,19:05:35,715.6,113.4,4.47E-04,17.19,17.22,17.2
2618,19:05:36,715.6,112.6,4.47E-04,17.19,17.22,17.21
2619,19:05:37,715.6,120.8,4.17E-04,17.22,17.25,17.22
2621,19:05:38,715.6,115,4.37E-04,17.22,17.25,17.23
2624,19:05:40,715.6,107.2,4.27E-04,17.22,17.24,17.23
2631,19:05:45,715.6,129.2,4.37E-04,17.21,17.24,17.21
2633,19:05:46,715.6,103.8,4.37E-04,17.19,17.21,17.2
2635,19:05:47,80.2,80.2,4.47E-04,17.19,17.19,17.19
2636,19:05:48,715.6,106.4,4.47E-04,17.18,17.19,17.18
